Date,Season,Team,Opponent,HomeFlag,GF,GA,Manager,ManagerStart,ManagerEnd,MatchNumMgr,Window1,Window2,Window3,HomeTeam,AwayTeam,MatchID,Points,GoalDifference,Win,Draw,Loss,ManagerPeriod,rows_per_match,CompleteMatchPair
2023-01-21,2022/2023,Liverpool,Chelsea,1,0,0,JURGEN KLOPP,2015-08-10,2100-01-01,284,0,0,0,Liverpool,Chelsea,2022/2023_2023-01-21_Liverpool_Chelsea,1,0,0,1,0,Established,2,TRUE
2023-02-04,2022/2023,Liverpool,Wolves,0,0,3,JURGEN KLOPP,2015-08-10,2100-01-01,285,0,0,0,Wolves,Liverpool,2022/2023_2023-02-04_Wolves_Liverpool,0,-3,0,0,1,Established,2,TRUE
2023-02-13,2022/2023,Liverpool,Everton,1,2,0,JURGEN KLOPP,2015-08-10,2100-01-01,286,0,0,0,Liverpool,Everton,2022/2023_2023-02-13_Liverpool_Everton,3,2,1,0,0,Established,2,TRUE
2023-02-18,2022/2023,Liverpool,Newcastle Utd,0,2,0,JURGEN KLOPP,2015-08-10,2100-01-01,287,0,0,0,Newcastle Utd,Liverpool,2022/2023_2023-02-18_Newcastle Utd_Liverpool,3,2,1,0,0,Established,2,TRUE
2023-02-25,2022/2023,Liverpool,Crystal Palace,0,0,0,JURGEN KLOPP,2015-08-10,2100-01-01,288,0,0,0,Crystal Palace,Liverpool,2022/2023_2023-02-25_Crystal Palace_Liverpool,1,0,0,1,0,Established,2,TRUE
2023-03-01,2022/2023,Liverpool,Wolves,1,2,0,JURGEN KLOPP,2015-08-10,2100-01-01,289,0,0,0,Liverpool,Wolves,2022/2023_2023-03-01_Liverpool_Wolves,3,2,1,0,0,Established,2,TRUE
2023-03-05,2022/2023,Liverpool,Manchester Utd,1,7,0,JURGEN KLOPP,2015-08-10,2100-01-01,290,0,0,0,Liverpool,Manchester Utd,2022/2023_2023-03-05_Liverpool_Manchester Utd,3,7,1,0,0,Established,2,TRUE
2023-03-11,2022/2023,Liverpool,Bournemouth,0,0,1,JURGEN KLOPP,2015-08-10,2100-01-01,291,0,0,0,Bournemouth,Liverpool,2022/2023_2023-03-11_Bournemouth_Liverpool,0,-1,0,0,1,Established,2,TRUE
2023-04-01,2022/2023,Liverpool,Manchester City,0,1,4,JURGEN KLOPP,2015-08-10,2100-01-01,292,0,0,0,Manchester City,Liverpool,2022/2023_2023-04-01_Manchester City_Liverpool,0,-3,0,0,1,Established,2,TRUE
2023-04-04,2022/2023,Liverpool,Chelsea,0,0,0,JURGEN KLOPP,2015-08-10,2100-01-01,293,0,0,0,Chelsea,Liverpool,2022/2023_2023-04-04_Chelsea_Liverpool,1,0,0,1,0,Established,2,TRUE
2023-04-09,2022/2023,Liverpool,Arsenal,1,2,2,JURGEN KLOPP,2015-08-10,2100-01-01,294,0,0,0,Liverpool,Arsenal,2022/2023_2023-04-09_Liverpool_Arsenal,1,0,0,1,0,Established,2,TRUE
2023-04-17,2022/2023,Liverpool,Leeds United,0,6,1,JURGEN KLOPP,2015-08-10,2100-01-01,295,0,0,0,Leeds United,Liverpool,2022/2023_2023-04-17_Leeds United_Liverpool,3,5,1,0,0,Established,2,TRUE
2023-04-22,2022/2023,Liverpool,Nott'ham Forest,1,3,2,JURGEN KLOPP,2015-08-10,2100-01-01,296,0,0,0,Liverpool,Nott'ham Forest,2022/2023_2023-04-22_Liverpool_Nott'ham Forest,3,1,1,0,0,Established,2,TRUE
2023-04-26,2022/2023,Liverpool,West Ham,0,2,1,JURGEN KLOPP,2015-08-10,2100-01-01,297,0,0,0,West Ham,Liverpool,2022/2023_2023-04-26_West Ham_Liverpool,3,1,1,0,0,Established,2,TRUE
2023-04-30,2022/2023,Liverpool,Tottenham,1,4,3,JURGEN KLOPP,2015-08-10,2100-01-01,298,0,0,0,Liverpool,Tottenham,2022/2023_2023-04-30_Liverpool_Tottenham,3,1,1,0,0,Established,2,TRUE
2023-05-03,2022/2023,Liverpool,Fulham,1,1,0,JURGEN KLOPP,2015-08-10,2100-01-01,299,0,0,0,Liverpool,Fulham,2022/2023_2023-05-03_Liverpool_Fulham,3,1,1,0,0,Established,2,TRUE
2023-05-06,2022/2023,Liverpool,Brentford,1,1,0,JURGEN KLOPP,2015-08-10,2100-01-01,300,0,0,0,Liverpool,Brentford,2022/2023_2023-05-06_Liverpool_Brentford,3,1,1,0,0,Established,2,TRUE
2023-05-15,2022/2023,Liverpool,Leicester City,0,3,0,JURGEN KLOPP,2015-08-10,2100-01-01,301,0,0,0,Leicester City,Liverpool,2022/2023_2023-05-15_Leicester City_Liverpool,3,3,1,0,0,Established,2,TRUE
2023-05-20,2022/2023,Liverpool,Aston Villa,1,1,1,JURGEN KLOPP,2015-08-10,2100-01-01,302,0,0,0,Liverpool,Aston Villa,2022/2023_2023-05-20_Liverpool_Aston Villa,1,0,0,1,0,Established,2,TRUE
2023-05-28,2022/2023,Liverpool,Southampton,0,4,4,JURGEN KLOPP,2015-08-10,2100-01-01,303,0,0,0,Southampton,Liverpool,2022/2023_2023-05-28_Southampton_Liverpool,1,0,0,1,0,Established,2,TRUE
2023-08-13,2023/2024,Liverpool,Chelsea,0,1,1,JURGEN KLOPP,2015-08-10,2100-01-01,304,0,0,0,Chelsea,Liverpool,2023/2024_2023-08-13_Chelsea_Liverpool,1,0,0,1,0,Established,2,TRUE
2023-08-19,2023/2024,Liverpool,Bournemouth,1,3,1,JURGEN KLOPP,2015-08-10,2100-01-01,305,0,0,0,Liverpool,Bournemouth,2023/2024_2023-08-19_Liverpool_Bournemouth,3,2,1,0,0,Established,2,TRUE
2023-08-27,2023/2024,Liverpool,Newcastle Utd,0,2,1,JURGEN KLOPP,2015-08-10,2100-01-01,306,0,0,0,Newcastle Utd,Liverpool,2023/2024_2023-08-27_Newcastle Utd_Liverpool,3,1,1,0,0,Established,2,TRUE
2023-09-03,2023/2024,Liverpool,Aston Villa,1,3,0,JURGEN KLOPP,2015-08-10,2100-01-01,307,0,0,0,Liverpool,Aston Villa,2023/2024_2023-09-03_Liverpool_Aston Villa,3,3,1,0,0,Established,2,TRUE
2023-09-16,2023/2024,Liverpool,Wolves,0,3,1,JURGEN KLOPP,2015-08-10,2100-01-01,308,0,0,0,Wolves,Liverpool,2023/2024_2023-09-16_Wolves_Liverpool,3,2,1,0,0,Established,2,TRUE
2023-09-24,2023/2024,Liverpool,West Ham,1,3,1,JURGEN KLOPP,2015-08-10,2100-01-01,309,0,0,0,Liverpool,West Ham,2023/2024_2023-09-24_Liverpool_West Ham,3,2,1,0,0,Established,2,TRUE
2023-09-30,2023/2024,Liverpool,Tottenham,0,1,2,JURGEN KLOPP,2015-08-10,2100-01-01,310,0,0,0,Tottenham,Liverpool,2023/2024_2023-09-30_Tottenham_Liverpool,0,-1,0,0,1,Established,2,TRUE
2023-10-08,2023/2024,Liverpool,Brighton,0,2,2,JURGEN KLOPP,2015-08-10,2100-01-01,311,0,0,0,Brighton,Liverpool,2023/2024_2023-10-08_Brighton_Liverpool,1,0,0,1,0,Established,2,TRUE
2023-10-21,2023/2024,Liverpool,Everton,1,2,0,JURGEN KLOPP,2015-08-10,2100-01-01,312,0,0,0,Liverpool,Everton,2023/2024_2023-10-21_Liverpool_Everton,3,2,1,0,0,Established,2,TRUE
2023-10-29,2023/2024,Liverpool,Nott'ham Forest,1,3,0,JURGEN KLOPP,2015-08-10,2100-01-01,313,0,0,0,Liverpool,Nott'ham Forest,2023/2024_2023-10-29_Liverpool_Nott'ham Forest,3,3,1,0,0,Established,2,TRUE
2023-11-05,2023/2024,Liverpool,Luton Town,0,1,1,JURGEN KLOPP,2015-08-10,2100-01-01,314,0,0,0,Luton Town,Liverpool,2023/2024_2023-11-05_Luton Town_Liverpool,1,0,0,1,0,Established,2,TRUE
2023-11-12,2023/2024,Liverpool,Brentford,1,3,0,JURGEN KLOPP,2015-08-10,2100-01-01,315,0,0,0,Liverpool,Brentford,2023/2024_2023-11-12_Liverpool_Brentford,3,3,1,0,0,Established,2,TRUE
2023-11-25,2023/2024,Liverpool,Manchester City,0,1,1,JURGEN KLOPP,2015-08-10,2100-01-01,316,0,0,0,Manchester City,Liverpool,2023/2024_2023-11-25_Manchester City_Liverpool,1,0,0,1,0,Established,2,TRUE
2023-12-03,2023/2024,Liverpool,Fulham,1,4,3,JURGEN KLOPP,2015-08-10,2100-01-01,317,0,0,0,Liverpool,Fulham,2023/2024_2023-12-03_Liverpool_Fulham,3,1,1,0,0,Established,2,TRUE
2023-12-06,2023/2024,Liverpool,Sheffield Utd,0,2,0,JURGEN KLOPP,2015-08-10,2100-01-01,318,0,0,0,Sheffield Utd,Liverpool,2023/2024_2023-12-06_Sheffield Utd_Liverpool,3,2,1,0,0,Established,2,TRUE
2023-12-09,2023/2024,Liverpool,Crystal Palace,0,2,1,JURGEN KLOPP,2015-08-10,2100-01-01,319,0,0,0,Crystal Palace,Liverpool,2023/2024_2023-12-09_Crystal Palace_Liverpool,3,1,1,0,0,Established,2,TRUE
2023-12-17,2023/2024,Liverpool,Manchester Utd,1,0,0,JURGEN KLOPP,2015-08-10,2100-01-01,320,0,0,0,Liverpool,Manchester Utd,2023/2024_2023-12-17_Liverpool_Manchester Utd,1,0,0,1,0,Established,2,TRUE
2023-12-23,2023/2024,Liverpool,Arsenal,1,1,1,JURGEN KLOPP,2015-08-10,2100-01-01,321,0,0,0,Liverpool,Arsenal,2023/2024_2023-12-23_Liverpool_Arsenal,1,0,0,1,0,Established,2,TRUE
2023-12-26,2023/2024,Liverpool,Burnley,0,2,0,JURGEN KLOPP,2015-08-10,2100-01-01,322,0,0,0,Burnley,Liverpool,2023/2024_2023-12-26_Burnley_Liverpool,3,2,1,0,0,Established,2,TRUE
2024-01-01,2023/2024,Liverpool,Newcastle Utd,1,4,2,JURGEN KLOPP,2015-08-10,2100-01-01,323,0,0,0,Liverpool,Newcastle Utd,2023/2024_2024-01-01_Liverpool_Newcastle Utd,3,2,1,0,0,Established,2,TRUE
2024-01-21,2023/2024,Liverpool,Bournemouth,0,4,0,JURGEN KLOPP,2015-08-10,2100-01-01,324,0,0,0,Bournemouth,Liverpool,2023/2024_2024-01-21_Bournemouth_Liverpool,3,4,1,0,0,Established,2,TRUE
2024-01-31,2023/2024,Liverpool,Chelsea,1,4,1,JURGEN KLOPP,2015-08-10,2100-01-01,325,0,0,0,Liverpool,Chelsea,2023/2024_2024-01-31_Liverpool_Chelsea,3,3,1,0,0,Established,2,TRUE
2024-02-04,2023/2024,Liverpool,Arsenal,0,1,3,JURGEN KLOPP,2015-08-10,2100-01-01,326,0,0,0,Arsenal,Liverpool,2023/2024_2024-02-04_Arsenal_Liverpool,0,-2,0,0,1,Established,2,TRUE
2024-02-10,2023/2024,Liverpool,Burnley,1,3,1,JURGEN KLOPP,2015-08-10,2100-01-01,327,0,0,0,Liverpool,Burnley,2023/2024_2024-02-10_Liverpool_Burnley,3,2,1,0,0,Established,2,TRUE
2024-02-17,2023/2024,Liverpool,Brentford,0,4,1,JURGEN KLOPP,2015-08-10,2100-01-01,328,0,0,0,Brentford,Liverpool,2023/2024_2024-02-17_Brentford_Liverpool,3,3,1,0,0,Established,2,TRUE
2024-02-21,2023/2024,Liverpool,Luton Town,1,4,1,JURGEN KLOPP,2015-08-10,2100-01-01,329,0,0,0,Liverpool,Luton Town,2023/2024_2024-02-21_Liverpool_Luton Town,3,3,1,0,0,Established,2,TRUE
2024-03-02,2023/2024,Liverpool,Nott'ham Forest,0,1,0,JURGEN KLOPP,2015-08-10,2100-01-01,330,0,0,0,Nott'ham Forest,Liverpool,2023/2024_2024-03-02_Nott'ham Forest_Liverpool,3,1,1,0,0,Established,2,TRUE
2024-03-10,2023/2024,Liverpool,Manchester City,1,1,1,JURGEN KLOPP,2015-08-10,2100-01-01,331,0,0,0,Liverpool,Manchester City,2023/2024_2024-03-10_Liverpool_Manchester City,1,0,0,1,0,Established,2,TRUE
2024-03-31,2023/2024,Liverpool,Brighton,1,2,1,JURGEN KLOPP,2015-08-10,2100-01-01,332,0,0,0,Liverpool,Brighton,2023/2024_2024-03-31_Liverpool_Brighton,3,1,1,0,0,Established,2,TRUE
2024-04-04,2023/2024,Liverpool,Sheffield Utd,1,3,1,JURGEN KLOPP,2015-08-10,2100-01-01,333,0,0,0,Liverpool,Sheffield Utd,2023/2024_2024-04-04_Liverpool_Sheffield Utd,3,2,1,0,0,Established,2,TRUE
2024-04-07,2023/2024,Liverpool,Manchester Utd,0,2,2,JURGEN KLOPP,2015-08-10,2100-01-01,334,0,0,0,Manchester Utd,Liverpool,2023/2024_2024-04-07_Manchester Utd_Liverpool,1,0,0,1,0,Established,2,TRUE
2024-04-14,2023/2024,Liverpool,Crystal Palace,1,0,1,JURGEN KLOPP,2015-08-10,2100-01-01,335,0,0,0,Liverpool,Crystal Palace,2023/2024_2024-04-14_Liverpool_Crystal Palace,0,-1,0,0,1,Established,2,TRUE
2024-04-21,2023/2024,Liverpool,Fulham,0,3,1,JURGEN KLOPP,2015-08-10,2100-01-01,336,0,0,0,Fulham,Liverpool,2023/2024_2024-04-21_Fulham_Liverpool,3,2,1,0,0,Established,2,TRUE
2024-04-24,2023/2024,Liverpool,Everton,0,0,2,JURGEN KLOPP,2015-08-10,2100-01-01,337,0,0,0,Everton,Liverpool,2023/2024_2024-04-24_Everton_Liverpool,0,-2,0,0,1,Established,2,TRUE
2024-04-27,2023/2024,Liverpool,West Ham,0,2,2,JURGEN KLOPP,2015-08-10,2100-01-01,338,0,0,0,West Ham,Liverpool,2023/2024_2024-04-27_West Ham_Liverpool,1,0,0,1,0,Established,2,TRUE
2024-05-05,2023/2024,Liverpool,Tottenham,1,4,2,JURGEN KLOPP,2015-08-10,2100-01-01,339,0,0,0,Liverpool,Tottenham,2023/2024_2024-05-05_Liverpool_Tottenham,3,2,1,0,0,Established,2,TRUE
2024-05-13,2023/2024,Liverpool,Aston Villa,0,3,3,JURGEN KLOPP,2015-08-10,2100-01-01,340,0,0,0,Aston Villa,Liverpool,2023/2024_2024-05-13_Aston Villa_Liverpool,1,0,0,1,0,Established,2,TRUE
2024-05-19,2023/2024,Liverpool,Wolves,1,2,0,JURGEN KLOPP,2015-08-10,2100-01-01,341,0,0,0,Liverpool,Wolves,2023/2024_2024-05-19_Liverpool_Wolves,3,2,1,0,0,Established,2,TRUE
2023-08-12,2023/2024,Luton Town,Brighton,0,1,4,ROB EDWARDS,2022-02-17,2025-09-01,1,1,0,0,Brighton,Luton Town,2023/2024_2023-08-12_Brighton_Luton Town,0,-3,0,0,1,Matches 1-3,2,TRUE
2023-08-25,2023/2024,Luton Town,Chelsea,0,0,3,ROB EDWARDS,2022-02-17,2025-09-01,2,1,0,0,Chelsea,Luton Town,2023/2024_2023-08-25_Chelsea_Luton Town,0,-3,0,0,1,Matches 1-3,2,TRUE
2023-09-01,2023/2024,Luton Town,West Ham,1,1,2,ROB EDWARDS,2022-02-17,2025-09-01,3,1,0,0,Luton Town,West Ham,2023/2024_2023-09-01_Luton Town_West Ham,0,-1,0,0,1,Matches 1-3,2,TRUE
2023-09-16,2023/2024,Luton Town,Fulham,0,0,1,ROB EDWARDS,2022-02-17,2025-09-01,4,0,1,0,Fulham,Luton Town,2023/2024_2023-09-16_Fulham_Luton Town,0,-1,0,0,1,Matches 4-6,2,TRUE
2023-09-23,2023/2024,Luton Town,Wolves,1,1,1,ROB EDWARDS,2022-02-17,2025-09-01,5,0,1,0,Luton Town,Wolves,2023/2024_2023-09-23_Luton Town_Wolves,1,0,0,1,0,Matches 4-6,2,TRUE
2023-09-30,2023/2024,Luton Town,Everton,0,2,1,ROB EDWARDS,2022-02-17,2025-09-01,6,0,1,0,Everton,Luton Town,2023/2024_2023-09-30_Everton_Luton Town,3,1,1,0,0,Matches 4-6,2,TRUE
2023-10-03,2023/2024,Luton Town,Burnley,1,1,2,ROB EDWARDS,2022-02-17,2025-09-01,7,0,0,1,Luton Town,Burnley,2023/2024_2023-10-03_Luton Town_Burnley,0,-1,0,0,1,Matches 7-10,2,TRUE
2023-10-07,2023/2024,Luton Town,Tottenham,1,0,1,ROB EDWARDS,2022-02-17,2025-09-01,8,0,0,1,Luton Town,Tottenham,2023/2024_2023-10-07_Luton Town_Tottenham,0,-1,0,0,1,Matches 7-10,2,TRUE
2023-10-21,2023/2024,Luton Town,Nott'ham Forest,0,2,2,ROB EDWARDS,2022-02-17,2025-09-01,9,0,0,1,Nott'ham Forest,Luton Town,2023/2024_2023-10-21_Nott'ham Forest_Luton Town,1,0,0,1,0,Matches 7-10,2,TRUE
2023-10-29,2023/2024,Luton Town,Aston Villa,0,1,3,ROB EDWARDS,2022-02-17,2025-09-01,10,0,0,1,Aston Villa,Luton Town,2023/2024_2023-10-29_Aston Villa_Luton Town,0,-2,0,0,1,Matches 7-10,2,TRUE
2023-11-05,2023/2024,Luton Town,Liverpool,1,1,1,ROB EDWARDS,2022-02-17,2025-09-01,11,0,0,0,Luton Town,Liverpool,2023/2024_2023-11-05_Luton Town_Liverpool,1,0,0,1,0,Established,2,TRUE
2023-11-11,2023/2024,Luton Town,Manchester Utd,0,0,1,ROB EDWARDS,2022-02-17,2025-09-01,12,0,0,0,Manchester Utd,Luton Town,2023/2024_2023-11-11_Manchester Utd_Luton Town,0,-1,0,0,1,Established,2,TRUE
2023-11-25,2023/2024,Luton Town,Crystal Palace,1,2,1,ROB EDWARDS,2022-02-17,2025-09-01,13,0,0,0,Luton Town,Crystal Palace,2023/2024_2023-11-25_Luton Town_Crystal Palace,3,1,1,0,0,Established,2,TRUE
2023-12-02,2023/2024,Luton Town,Brentford,0,1,3,ROB EDWARDS,2022-02-17,2025-09-01,14,0,0,0,Brentford,Luton Town,2023/2024_2023-12-02_Brentford_Luton Town,0,-2,0,0,1,Established,2,TRUE
2023-12-05,2023/2024,Luton Town,Arsenal,1,3,4,ROB EDWARDS,2022-02-17,2025-09-01,15,0,0,0,Luton Town,Arsenal,2023/2024_2023-12-05_Luton Town_Arsenal,0,-1,0,0,1,Established,2,TRUE
2023-12-10,2023/2024,Luton Town,Manchester City,1,1,2,ROB EDWARDS,2022-02-17,2025-09-01,16,0,0,0,Luton Town,Manchester City,2023/2024_2023-12-10_Luton Town_Manchester City,0,-1,0,0,1,Established,2,TRUE
2023-12-23,2023/2024,Luton Town,Newcastle Utd,1,1,0,ROB EDWARDS,2022-02-17,2025-09-01,17,0,0,0,Luton Town,Newcastle Utd,2023/2024_2023-12-23_Luton Town_Newcastle Utd,3,1,1,0,0,Established,2,TRUE
2023-12-26,2023/2024,Luton Town,Sheffield Utd,0,3,2,ROB EDWARDS,2022-02-17,2025-09-01,18,0,0,0,Sheffield Utd,Luton Town,2023/2024_2023-12-26_Sheffield Utd_Luton Town,3,1,1,0,0,Established,2,TRUE
2023-12-30,2023/2024,Luton Town,Chelsea,1,2,3,ROB EDWARDS,2022-02-17,2025-09-01,19,0,0,0,Luton Town,Chelsea,2023/2024_2023-12-30_Luton Town_Chelsea,0,-1,0,0,1,Established,2,TRUE
2024-01-12,2023/2024,Luton Town,Burnley,0,1,1,ROB EDWARDS,2022-02-17,2025-09-01,20,0,0,0,Burnley,Luton Town,2023/2024_2024-01-12_Burnley_Luton Town,1,0,0,1,0,Established,2,TRUE
2024-01-30,2023/2024,Luton Town,Brighton,1,4,0,ROB EDWARDS,2022-02-17,2025-09-01,21,0,0,0,Luton Town,Brighton,2023/2024_2024-01-30_Luton Town_Brighton,3,4,1,0,0,Established,2,TRUE
2024-02-03,2023/2024,Luton Town,Newcastle Utd,0,4,4,ROB EDWARDS,2022-02-17,2025-09-01,22,0,0,0,Newcastle Utd,Luton Town,2023/2024_2024-02-03_Newcastle Utd_Luton Town,1,0,0,1,0,Established,2,TRUE
2024-02-10,2023/2024,Luton Town,Sheffield Utd,1,1,3,ROB EDWARDS,2022-02-17,2025-09-01,23,0,0,0,Luton Town,Sheffield Utd,2023/2024_2024-02-10_Luton Town_Sheffield Utd,0,-2,0,0,1,Established,2,TRUE
2024-02-18,2023/2024,Luton Town,Manchester Utd,1,1,2,ROB EDWARDS,2022-02-17,2025-09-01,24,0,0,0,Luton Town,Manchester Utd,2023/2024_2024-02-18_Luton Town_Manchester Utd,0,-1,0,0,1,Established,2,TRUE
2024-02-21,2023/2024,Luton Town,Liverpool,0,1,4,ROB EDWARDS,2022-02-17,2025-09-01,25,0,0,0,Liverpool,Luton Town,2023/2024_2024-02-21_Liverpool_Luton Town,0,-3,0,0,1,Established,2,TRUE
2024-03-02,2023/2024,Luton Town,Aston Villa,1,2,3,ROB EDWARDS,2022-02-17,2025-09-01,26,0,0,0,Luton Town,Aston Villa,2023/2024_2024-03-02_Luton Town_Aston Villa,0,-1,0,0,1,Established,2,TRUE
2024-03-09,2023/2024,Luton Town,Crystal Palace,0,1,1,ROB EDWARDS,2022-02-17,2025-09-01,27,0,0,0,Crystal Palace,Luton Town,2023/2024_2024-03-09_Crystal Palace_Luton Town,1,0,0,1,0,Established,2,TRUE
2024-03-13,2023/2024,Luton Town,Bournemouth,0,3,4,ROB EDWARDS,2022-02-17,2025-09-01,28,0,0,0,Bournemouth,Luton Town,2023/2024_2024-03-13_Bournemouth_Luton Town,0,-1,0,0,1,Established,2,TRUE
2024-03-16,2023/2024,Luton Town,Nott'ham Forest,1,1,1,ROB EDWARDS,2022-02-17,2025-09-01,29,0,0,0,Luton Town,Nott'ham Forest,2023/2024_2024-03-16_Luton Town_Nott'ham Forest,1,0,0,1,0,Established,2,TRUE
2024-03-30,2023/2024,Luton Town,Tottenham,0,1,2,ROB EDWARDS,2022-02-17,2025-09-01,30,0,0,0,Tottenham,Luton Town,2023/2024_2024-03-30_Tottenham_Luton Town,0,-1,0,0,1,Established,2,TRUE
2024-04-03,2023/2024,Luton Town,Arsenal,0,0,2,ROB EDWARDS,2022-02-17,2025-09-01,31,0,0,0,Arsenal,Luton Town,2023/2024_2024-04-03_Arsenal_Luton Town,0,-2,0,0,1,Established,2,TRUE
2024-04-06,2023/2024,Luton Town,Bournemouth,1,2,1,ROB EDWARDS,2022-02-17,2025-09-01,32,0,0,0,Luton Town,Bournemouth,2023/2024_2024-04-06_Luton Town_Bournemouth,3,1,1,0,0,Established,2,TRUE
2024-04-13,2023/2024,Luton Town,Manchester City,0,1,5,ROB EDWARDS,2022-02-17,2025-09-01,33,0,0,0,Manchester City,Luton Town,2023/2024_2024-04-13_Manchester City_Luton Town,0,-4,0,0,1,Established,2,TRUE
2024-04-20,2023/2024,Luton Town,Brentford,1,1,5,ROB EDWARDS,2022-02-17,2025-09-01,34,0,0,0,Luton Town,Brentford,2023/2024_2024-04-20_Luton Town_Brentford,0,-4,0,0,1,Established,2,TRUE
2024-04-27,2023/2024,Luton Town,Wolves,0,1,2,ROB EDWARDS,2022-02-17,2025-09-01,35,0,0,0,Wolves,Luton Town,2023/2024_2024-04-27_Wolves_Luton Town,0,-1,0,0,1,Established,2,TRUE
2024-05-03,2023/2024,Luton Town,Everton,1,1,1,ROB EDWARDS,2022-02-17,2025-09-01,36,0,0,0,Luton Town,Everton,2023/2024_2024-05-03_Luton Town_Everton,1,0,0,1,0,Established,2,TRUE
2024-05-11,2023/2024,Luton Town,West Ham,0,1,3,ROB EDWARDS,2022-02-17,2025-09-01,37,0,0,0,West Ham,Luton Town,2023/2024_2024-05-11_West Ham_Luton Town,0,-2,0,0,1,Established,2,TRUE
2024-05-19,2023/2024,Luton Town,Fulham,1,2,4,ROB EDWARDS,2022-02-17,2025-09-01,38,0,0,0,Luton Town,Fulham,2023/2024_2024-05-19_Luton Town_Fulham,0,-2,0,0,1,Established,2,TRUE
2014-08-17,2014/2015,Manchester City,Newcastle Utd,0,2,0,MANUEL PELLEGRINI,2013-01-07,2100-01-01,101,0,0,0,Newcastle Utd,Manchester City,2014/2015_2014-08-17_Newcastle Utd_Manchester City,3,2,1,0,0,Established,2,TRUE
2014-08-25,2014/2015,Manchester City,Liverpool,1,3,1,MANUEL PELLEGRINI,2013-01-07,2100-01-01,102,0,0,0,Manchester City,Liverpool,2014/2015_2014-08-25_Manchester City_Liverpool,3,2,1,0,0,Established,2,TRUE
2014-08-30,2014/2015,Manchester City,Stoke City,1,0,1,MANUEL PELLEGRINI,2013-01-07,2100-01-01,103,0,0,0,Manchester City,Stoke City,2014/2015_2014-08-30_Manchester City_Stoke City,0,-1,0,0,1,Established,2,TRUE
2014-09-13,2014/2015,Manchester City,Arsenal,0,2,2,MANUEL PELLEGRINI,2013-01-07,2100-01-01,104,0,0,0,Arsenal,Manchester City,2014/2015_2014-09-13_Arsenal_Manchester City,1,0,0,1,0,Established,2,TRUE
2014-09-21,2014/2015,Manchester City,Chelsea,1,1,1,MANUEL PELLEGRINI,2013-01-07,2100-01-01,105,0,0,0,Manchester City,Chelsea,2014/2015_2014-09-21_Manchester City_Chelsea,1,0,0,1,0,Established,2,TRUE
2014-09-27,2014/2015,Manchester City,Hull City,0,4,2,MANUEL PELLEGRINI,2013-01-07,2100-01-01,106,0,0,0,Hull City,Manchester City,2014/2015_2014-09-27_Hull City_Manchester City,3,2,1,0,0,Established,2,TRUE
2014-10-04,2014/2015,Manchester City,Aston Villa,0,2,0,MANUEL PELLEGRINI,2013-01-07,2100-01-01,107,0,0,0,Aston Villa,Manchester City,2014/2015_2014-10-04_Aston Villa_Manchester City,3,2,1,0,0,Established,2,TRUE
2014-10-18,2014/2015,Manchester City,Tottenham,1,4,1,MANUEL PELLEGRINI,2013-01-07,2100-01-01,108,0,0,0,Manchester City,Tottenham,2014/2015_2014-10-18_Manchester City_Tottenham,3,3,1,0,0,Established,2,TRUE
2014-10-25,2014/2015,Manchester City,West Ham,0,1,2,MANUEL PELLEGRINI,2013-01-07,2100-01-01,109,0,0,0,West Ham,Manchester City,2014/2015_2014-10-25_West Ham_Manchester City,0,-1,0,0,1,Established,2,TRUE
2014-11-02,2014/2015,Manchester City,Manchester Utd,1,1,0,MANUEL PELLEGRINI,2013-01-07,2100-01-01,110,0,0,0,Manchester City,Manchester Utd,2014/2015_2014-11-02_Manchester City_Manchester Utd,3,1,1,0,0,Established,2,TRUE
2014-11-08,2014/2015,Manchester City,QPR,0,2,2,MANUEL PELLEGRINI,2013-01-07,2100-01-01,111,0,0,0,QPR,Manchester City,2014/2015_2014-11-08_QPR_Manchester City,1,0,0,1,0,Established,2,TRUE
2014-11-22,2014/2015,Manchester City,Swansea City,1,2,1,MANUEL PELLEGRINI,2013-01-07,2100-01-01,112,0,0,0,Manchester City,Swansea City,2014/2015_2014-11-22_Manchester City_Swansea City,3,1,1,0,0,Established,2,TRUE
2014-11-30,2014/2015,Manchester City,Southampton,0,3,0,MANUEL PELLEGRINI,2013-01-07,2100-01-01,113,0,0,0,Southampton,Manchester City,2014/2015_2014-11-30_Southampton_Manchester City,3,3,1,0,0,Established,2,TRUE
2014-12-03,2014/2015,Manchester City,Sunderland,0,4,1,MANUEL PELLEGRINI,2013-01-07,2100-01-01,114,0,0,0,Sunderland,Manchester City,2014/2015_2014-12-03_Sunderland_Manchester City,3,3,1,0,0,Established,2,TRUE
2014-12-06,2014/2015,Manchester City,Everton,1,1,0,MANUEL PELLEGRINI,2013-01-07,2100-01-01,115,0,0,0,Manchester City,Everton,2014/2015_2014-12-06_Manchester City_Everton,3,1,1,0,0,Established,2,TRUE
2014-12-13,2014/2015,Manchester City,Leicester City,0,1,0,MANUEL PELLEGRINI,2013-01-07,2100-01-01,116,0,0,0,Leicester City,Manchester City,2014/2015_2014-12-13_Leicester City_Manchester City,3,1,1,0,0,Established,2,TRUE
